MEC_CO_ENTIDADE,MEC_CO_UF,MEC_CO_MUNICIPIO,MEC_NO_ENTIDADE,MEC_NU_ANO_CENSO,MEC_TP_SITUACAO_FUNCIONAMENTO,MEC_TP_DEPENDENCIA,MEC_TP_LOCALIZACAO,MEC_TP_LOCALIZACAO_DIFERENCIADA,MEC_TP_CATEGORIA_ESCOLA_PRIVADA,MEC_DT_ANO_LETIVO_INICIO,MEC_DT_ANO_LETIVO_TERMINO,MEC_IN_REGULAR,MEC_IN_EJA,MEC_IN_PROFISSIONALIZANTE,MEC_IN_ESPECIAL_EXCLUSIVA,MEC_IN_COMUM_CRECHE,MEC_IN_COMUM_PRE,MEC_IN_COMUM_FUND_AI,MEC_IN_COMUM_FUND_AF,MEC_IN_COMUM_MEDIO_MEDIO,MEC_IN_COMUM_MEDIO_INTEGRADO,MEC_IN_COMUM_MEDIO_NORMAL
52051315,52,5219753,EMEF CORA CORALINA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,1,0,0,0
52051323,52,5219753,EMEF ABDON ELIAS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52051382,52,5200258,ESCOLA MUNICIPAL COIMBRA,2018,1,3,1,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52051390,52,5219753,EMEF SANTA ROSA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52071367,52,5201108,CENTRO MUNICIPAL DE ATENDIMENTO A DIVERSIDADE- CEMAD,2018,1,3,1,0,,24/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52071383,52,5201108,ESCOLA CASTELINHO ENCANTADO,2018,1,4,1,0,1,25/01/2018,17/12/2018,1,0,0,0,1,1,1,0,0,0,0
52071421,52,5201108,ESCOLA MUNICIPAL JAHIR RIBEIRO GUIMARAES,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52071480,52,5217302,ESC MUL LUCIANO DA SILVA PEIXOTO,2018,1,3,1,0,,01/02/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52071499,52,5217302,ESCOLA MUL PROFA OLIVIA CONCEICA0 PINA,2018,1,3,1,0,,01/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52071510,52,5201603,ESC MUL CANTINHO DO SABER,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52071537,52,5208806,ESCOLA MUNICIPAL ODILON SANTOS,2018,1,3,1,0,,16/01/2018,21/12/2018,1,1,0,0,0,1,1,0,0,0,0
52071553,52,5200258,ESCOLA MUNICIPAL ANTONIO DE JESUS LEITE,2018,1,3,1,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52071561,52,5200258,ESCOLA MUNICIPAL MED-GUAO,2018,1,3,1,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52071570,52,5204904,CRECHE MUL CARINHO MATERNO MARIANA P BATISTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52071626,52,5210000,ESCOLA RURAL MUNICIPAL MONSENHOR ANGELINO,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52071642,52,5210000,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DIURZA LEAO,2018,1,2,1,0,,02/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52071650,52,5215603,ESC MUL LEVITA DE LIMA SOARES,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52071669,52,5215603,PRE ESCOLA PINGO DE GENTE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,0,0,0,0,0
52071693,52,5213509,ESCOLA MUNICIPAL CURRAL DA TABOCA,2018,1,3,2,3,,18/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52072746,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA APARECIDA,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52072770,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SHEKINA,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52072819,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ I,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52072827,52,5220108,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ II,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52072835,52,5220108,ESC MUL PROF JOANA S DOS SANTOS,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,0,1,1,0,0,0,0
52072894,52,5220454,ESCOLA MUNICIPAL ESPIRITA ANDRE LUIZ,2018,1,3,1,0,,19/01/2018,19/12/2018,1,0,0,0,0,0,1,1,0,0,0
52072975,52,5208905,ESCOLA MUNICIPAL HOLANDA,2018,1,3,2,1,,22/01/2018,17/12/2018,1,0,0,0,0,1,1,1,0,0,0
52073033,52,5200134,CENTRO DE EDUC INFANTIL VANDA BORGES SOUZA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,0,0,0,0,0
52073050,52,5205059,ESC MUL JOSE MENDES DE PAULA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52073092,52,5219308,CENTRO MUNICIPAL DE ENSINO ESPECIAL CASINHA FELIZ,2018,1,3,1,0,,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52073114,52,5201306,CENTRO MUNICIPAL EDUCACAO INFANTIL CANTINHO DA ALEGRIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52073122,52,5211503,ESCOLA MUNICIPAL MANOEL THEODORO RIBEIRO,2018,1,3,1,0,,01/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52073173,52,5208004,ESCOLA ADVENTISTA DE FORMOSA,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52073190,52,5208004,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO ESPERANCA - APAE,2018,1,4,1,0,4,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52002225,52,5207535,ESC MUL CRISTO REI,2018,3,3,2,,,,,,,,,,,,,,,
52080072,52,5208707,ESCOLA CIRANDA DO ANEL,2018,3,4,1,,,,,,,,,,,,,,,
52090892,52,5212501,ESCOLA E JARDIM DE INFANCIA TURMINHA DA MONICA,2018,3,4,1,,,,,,,,,,,,,,,
52074420,52,5208608,ESCOLA ESPECIAL FRANCISCO FERREIRA BATISTA KIKO,2018,1,4,1,0,1,16/01/2018,22/12/2018,0,0,0,0,0,0,0,0,0,0,0
52074447,52,5218805,ESCOLA INFANTIL ARCO IRIS,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52074455,52,5218805,COLEGIO VINICIUS DE MORAES,2018,1,4,1,0,1,24/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52074471,52,5208608,COLEGIO DECISAO,2018,1,4,1,0,1,22/01/2018,19/12/2018,1,0,1,0,0,1,1,1,1,0,0
52074498,52,5218003,CENTRO EDUCACIONAL EVANGELICO LIBER,2018,1,4,1,0,1,16/01/2018,14/12/2018,1,0,0,0,1,1,1,1,0,0,0
52074510,52,5213087,APAE DE MINACU,2018,1,4,1,0,4,01/02/2018,18/12/2018,0,0,0,0,0,0,0,0,0,0,0
52074536,52,5221403,CENTRO DE EDUCACAO INFANTIL TIA EURIDICE,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52074544,52,5221403,ESCOLA MUNICIPAL DO 1 GRAU MARIA DOLORES,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,1,1,0,0,0,0
52074633,52,5201405,ESC DE EDUC INFANTIL CRECHE TIA BELY,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52074641,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EULER FERNANDES,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52074650,52,5201405,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL SANTA TEREZINHA,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52074668,52,5221700,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIA ALEXANDRE DE SOUSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52074676,52,5201405,ESCOLA INTERACAO LTDA,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,1,0,0,0
52074684,52,5201405,ESCOLA CENTRO DE ORIENTACAO E VALORIZACAO DO ADOLESCENTE E MULHER ECOVAM,2018,1,4,1,0,4,02/01/2018,21/12/2018,1,0,0,0,1,1,1,1,0,0,0
52075842,52,5208707,ESCOLA CONSTRUINDO O FUTURO,2018,1,4,1,0,1,18/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52075885,52,5213103,COLEGIO AGAPE,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,1,1,0,0
52075931,52,5214507,ESCOLA MUNICIPAL PROFESSOR OSCARINO CAETANO DE REZENDE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52075940,52,5214002,ESCOLA OBJETIVA,2018,1,4,1,0,1,17/01/2018,21/12/2018,1,0,0,0,1,1,1,0,1,0,0
52075966,52,5217609,ESCOLA MUNICIPAL FLOR DA TERRA,2018,1,3,2,1,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52075974,52,5217609,ESCOLA MUNICIPAL PROFESSORA ALAIDE MARTINS MUNDIM,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52075982,52,5217609,ESCOLA MUNICIPAL BOA ESPERANCA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52076008,52,5217609,COLEGIO ESTADUAL COMPLEXO N 10,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,1,0,0
52076032,52,5213400,ESC MUL SABINO MAMEDIO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52076105,52,5201405,ESCOLA CRIATIVA MANSOES PARAISO,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,1,1,0,0
52076121,52,5220009,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL UNIAO,2018,1,3,2,1,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52076180,52,5212204,COLEGIO DECISAO,2018,1,4,1,0,1,15/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52076202,52,5207600,ESC MUL IBERE CORREIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52076229,52,5201108,COLEGIO DELTA - ANAPOLIS,2018,1,4,1,0,1,23/01/2018,14/12/2018,1,0,0,0,0,0,0,1,1,0,0
52090060,52,5213806,ESCOLA MUNICIPAL PROFª OLGA HANNUN DE CASTRO ROSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52090108,52,5221403,ESCOLA MUNICIPAL PROFESSORA SELMA FERREIRA DOS SANTOS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52090116,52,5221403,ESC MUL PROFESSORA REGINA DE FATIMA CALDEIRA,2018,1,3,1,0,,22/01/2018,22/12/2018,1,0,0,0,0,1,1,0,0,0,0
52090124,52,5208905,ESCOLA ASAS DE LIBERDADE,2018,1,4,1,0,4,22/01/2018,17/12/2018,1,0,0,0,1,1,0,0,0,0,0
52090132,52,5222054,COLEGIO ESTADUAL DE VICENTINOPOLIS,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,1,1,0,0
52090159,52,5211404,ESCOLA MUNICIPAL VISAO DO FUTURO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52090167,52,5218508,SENAC CENTRO DE EDUCACAO PROFIS ONICIO RESENDE,2018,1,4,1,0,1,01/02/2018,14/12/2018,0,0,1,0,0,0,0,0,0,0,0
52090175,52,5213103,CENTRO DE EDUCACAO PROFISSIONAL DONA NICINHA - SENAC,2018,1,4,1,0,1,02/01/2018,20/12/2018,0,0,1,0,0,0,0,0,0,0,0
52090183,52,5218003,SENAC CENTRO DE EDUCACAO PROFISSIONAL DE PORANGATU,2018,1,4,1,0,1,19/02/2018,20/12/2018,0,0,1,0,0,0,0,0,0,0,0
52090191,52,5221601,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TALITA FERNANDES GUIMARAES,2018,1,3,1,3,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52090205,52,5221197,ESCOLA MUNICIPAL PROFESSORA DIVINA MARIA FELICIO,2018,1,3,1,0,,22/01/2018,18/12/2018,1,0,0,0,0,1,1,0,0,0,0
52090213,52,5215603,CRECHE MUNICIPAL MENINO JESUS DE PRAGA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52090221,52,5215603,ESCOLA MUNICIPAL ARTUR HONORATO DE CARVALHO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52090256,52,5201108,ESCOLA ADVENTISTA DR AMADEUS MACHADO,2018,1,4,1,0,1,29/01/2018,14/12/2018,1,0,0,0,1,1,1,1,0,0,0
52090795,52,5219753,ESC MUL DE ENS FUND BASILIO PEREIRA DE SOUZA,2018,2,3,1,,,,,,,,,,,,,,,
52090981,52,5200258,COLEGIO PREMIUM,2018,1,4,1,0,1,24/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52091015,52,5200258,COLEGIO DINAMICO DE AGUAS LINDAS DE GOIAS LTDA-ME,2018,1,4,1,0,1,05/02/2018,17/12/2018,1,0,0,0,1,1,1,1,1,0,0
52091023,52,5200258,COLEGIO ANGELA JOAO LTDA,2018,1,4,1,0,1,22/01/2018,18/12/2018,1,0,0,0,1,1,1,1,1,0,0
52091040,52,5200258,INSTITUICAO UNIVERSAL DE AGUAS LINDAS DE GOIAS,2018,1,4,1,0,4,05/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52091058,52,5200258,OBRA SOCIAL NOSSA SENHORA DA DIVINA PROVIDENCIA,2018,1,4,1,0,4,29/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52091082,52,5200258,ESCOLA MUNICIPAL NILZON PERIQUITO DE LIMA,2018,1,3,1,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52091090,52,5200258,ESCOLA MUNICIPAL EROTIDES DIAS DA COSTA,2018,1,3,2,0,,24/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52091120,52,5213756,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DONA MARIA ROSA DO PRADO DONA MARICOTA,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,0,1,0,0,0,0,0
52091139,52,5213756,CRECHE MUL ROSMERIA ROSA VIEIRA DUARTE,2018,1,3,1,0,,22/01/2018,19/12/2018,1,0,0,0,1,0,0,0,0,0,0
52091155,52,5218805,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSOR CHAFIC ANTONIO,2018,1,3,1,0,,15/01/2018,18/12/2018,1,0,0,0,0,0,1,0,0,0,0
52091163,52,5218805,COLEGIO ESTADUAL MILTES FURQUIM DE OLIVEIRA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52091180,52,5212501,ESCOLA VOVO OLIVIA,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52091198,52,5203500,ESC MUNICIPAL ELIONICE ALVES DE FRANCA AVELAR,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,1,1,0,0,0
52091201,52,5208707,INSTITUTO TECNOLOGICO DO ESTADO DE GOIAS SEBASTIAO DE SIQUEIRA - ITEGOSS,2018,1,2,1,0,,22/01/2018,19/12/2018,0,0,1,0,0,0,0,0,0,0,0
52028500,52,5201306,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52031900,52,5201405,COLEGIO ESTADUAL PROFESSOR GERVASIO SANTANA DOURADO,2018,1,2,1,0,,02/01/2018,21/12/2018,1,1,0,0,0,0,0,1,0,0,0
52033600,52,5208707,COLEGIO ESTADUAL PROFESSOR WILMAR GONCALVES DA SILVA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52034500,52,5208707,ESC MUL RAINHA DA PAZ,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52036200,52,5208707,ESC MUL GEORGETA RIVALINO DUARTE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52036600,52,5208707,ESCOLA MUNICIPAL PROFESSOR ARISTOCLIDES TEIXEIRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52038300,52,5208806,ESCOLA MUNICIPAL LAZARA MARIA DA COSTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52039200,52,5214507,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS NEROPOLIS UNIDADE DOUTOR NEGREIROS,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52041000,52,5207907,ESCOLA MUNICIPAL CANABRAVA,2018,1,3,2,3,,23/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52042200,52,5218300,ESCOLA MUNICIPAL JOSE PEREIRA DOS SANTOS,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52042600,52,5219803,ESCOLA MUNICIPAL ZEZINHO MOREIRA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52047300,52,5221858,COLEGIO ESTADUAL DESEMBARGADOR DILERMANDO MEIRELES,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52048500,52,5215231,ESCOLA MUNICIPAL CARLA MOANA DIAS SIMOES,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,1,1,1,0,0,0,0
52048900,52,5212501,ESCOLA NOSSA SENHORA APARECIDA,2018,1,4,1,0,1,22/01/2018,19/12/2018,1,0,0,0,1,1,1,1,0,0,0
52042960,52,5220686,ESCOLA MUNICIPAL ELVIRA PEREIRA MAGALHAES,2018,2,3,2,,,,,,,,,,,,,,,
52097200,52,5205109,CENTRO DE EDUCACAO INFANTIL MEIMEI,2018,1,4,1,0,4,15/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52097900,52,5210208,NUCLEO INFANTIL PE WIRO VAN VLIET,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52098800,52,5206206,ESCOLA MUNICIPAL PROFESSORA SUMAIA SALLES COZAC,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52099300,52,5203302,CENTRO MUNICIPAL DE EDUCACAO INFANTIL LETICIA ALVES DO CARMO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52100600,52,5220009,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PADRE ROQUE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,0,0,0,0,0
52101100,52,5220603,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANA CAIXETA RAMOS,2018,1,3,1,0,,22/01/2018,18/12/2018,1,0,0,0,1,0,0,0,0,0,0
52101800,52,5215603,CRECHE MUNICIPAL PROFESSORA MARIA PASTORA DA SILVA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52102300,52,5201405,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANDIDO DE QUEIROZ,2018,1,3,1,0,,18/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52102700,52,5217401,PROINFANCIA JOAO VITOR DA COSTA CARVALHO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,0,0,0,0,0,0
52103200,52,5212501,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DONA LUZIA PEREIRA DOS SANTOS,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52103900,52,5205497,CENTRO DE EDUCACAO EM TEMPO INTEGRAL SAO MATEUS,2018,1,2,1,0,,05/03/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52104400,52,5213806,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL INFANCIA PROTEGIDA,2018,1,3,1,0,,19/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52107000,52,5215306,NUCLEO ESTADUAL DE EDUCACAO DO CAMPO JOAO GONCALVES RIBEIRO,2018,1,2,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,0,1,0,0
52108600,52,5221601,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARISA COSTA VILEFORT,2018,1,3,1,0,,17/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52013367,52,5205307,ESC MUL LAGINHA,2018,2,3,2,,,,,,,,,,,,,,,
52081117,52,5208707,CENTRO DE EDUCACAO INFANTIL AUTA DE SOUZA,2018,2,4,1,,,,,,,,,,,,,,,
52096947,52,5204508,COLEGIO LUCIA DE MELO,2018,3,4,1,,,,,,,,,,,,,,,
52001067,52,5214838,ESC MUL VALE DO OESTE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52001075,52,5214838,ESC MUL ALTERNATIVA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52001130,52,5214838,COLEGIO ESTADUAL BASILIO EVANGELISTA ROSA,2018,1,2,1,0,,22/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52001148,52,5215256,COLEGIO ESTADUAL ANA MARIA TORRES,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52001164,52,5215256,ESC MUL DR DORIVAL BRANDAO DE ANDRADE,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52001172,52,5215256,ESC MUL JOSE DIAS MOTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52001199,52,5220207,COLEGIO ESTADUAL DE SAO MIGUEL DO ARAGUAIA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,0,0,0
52001202,52,5220207,CENTRO DE ENSINO EM PERIODO INTEGRAL DR DORIVAL BRANDAO DE ANDRADE,2018,1,2,1,0,,22/01/2018,31/12/2018,1,0,0,0,0,0,0,0,1,0,0
52001210,52,5220207,ESCOLA MUNICIPAL PROFESSORA MARIA ASTERIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,1,1,0,0,0,0
52001229,52,5220207,ESCOLA ESTADUAL CASTELO BRANCO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52001237,52,5220207,ESCOLA ESTADUAL DOM BOSCO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,0,1,0,0
52001253,52,5220207,CENTRO DE ENSINO EM PERIODO INTEGRAL SAO FRANCISCO DE ASSIS,2018,1,2,1,0,,22/01/2018,31/12/2018,1,0,0,0,0,0,0,1,0,0,0
52001288,52,5220207,ESCOLA MUL EVANGELICA ARAGUAIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52001296,52,5220207,ESCOLA MUNICIPAL FARIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52037665,52,5208707,ESCOLA INFANTIL PERGAMINHO,2018,3,4,1,,,,,,,,,,,,,,,
52040747,52,5206701,ESC MUL SITIO DO MEIO,2018,2,3,2,,,,,,,,,,,,,,,
52003760,52,5212204,COLEGIO RAIOS DE LUZ,2018,2,4,1,,,,,,,,,,,,,,,
52003361,52,5208905,CENTRO DE ENSINO EM PERIODO INTEGRAL DR ALBION DE CASTRO CURADO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52003388,52,5208905,ESCOLA ESTADUAL POVOADO SAO JOAO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52003396,52,5208905,COLEGIO ESTADUAL WALTER ENGEL,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,1,1,0,0
52003434,52,5208905,ESCOLA MUNICIPAL PINGO DE GENTE,2018,1,3,1,0,,22/01/2018,18/12/2018,1,0,0,0,0,1,1,0,0,0,0
52003442,52,5211008,COLEGIO ESTADUAL ILIDIA MARIA PERILLO CAIADO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,1,0,0,0,0,0,1,0,0
52003477,52,5211008,ESCOLA ESTADUAL DESEMBARGADOR MARIO CAIADO,2018,1,2,1,0,,17/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52003485,52,5211008,CENTRO DE ENSINO EM PERIODO INTEGRAL NICO DE BARROS,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52003574,52,5211008,ESC MUL ELIANA MARIA M PEDRESCHI,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52003680,52,5211008,ESC MUL SEBASTIANA SARDINHA COSTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52003752,52,5211008,COLEGIO ESTADUAL MARECHAL RIBAS JUNIOR,2018,1,2,1,0,,22/01/2018,22/12/2018,1,1,0,0,0,0,1,1,1,0,0
52003779,52,5212204,COLEGIO EMILIANA RIBEIRO DE CASTRO,2018,1,4,1,0,1,16/01/2018,11/12/2018,1,0,0,0,1,1,1,1,1,0,0
52003787,52,5212204,CENTRO DE ENSINO EM PERIODO INTEGRAL DOM BOSCO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,1,0,0,0,0,0,1,0,0
52003795,52,5212204,ESCOLA AGRICOLA COMENDADOR JOAO MARCHESI,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
